x rho vx vy vz p Bx By Bz E
2.612304687500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.661132812500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.709960937500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.758789062500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.807617187500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.856445312500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.905273437500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.954101562500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
3.002929687500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
3.051757812500000000e-02 1.000000000000000000e+00 -1.725119928112473149e-18 -3.672744080854786711e-18 -1.836372040427393355e-18 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
3.100585937500000000e-02 1.000000000000000000e+00 -8.426200463072964614e-17 -4.647980531688370502e-18 -2.323990265844185251e-18 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
3.149414062500000000e-02 1.000000000000000000e+00 -2.000874852813690809e-16 3.653809101623085423e-17 1.826904550811542712e-17 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
3.198242187500000000e-02 1.000000000000000000e+00 -6.562086613289940284e-17 -1.557529572408916985e-18 -7.787647862044584925e-19 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
3.247070312500000000e-02 1.000000000000000000e+00 4.790854788066528213e-16 -1.631839078703431840e-16 -8.159195393517159199e-17 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
3.295898437500000000e-02 1.000000000000000444e+00 -8.094620069789545878e-16 1.388778517109037358e-16 6.943892585545186792e-17 1.000000000000000666e+00 5.641895835477562793e-01 1.128379167095513003e+00 5.641895835477565013e-01 2.454929658551372906e+00
3.344726562500000000e-02 1.000000000000006661e+00 -1.403946444674139659e-14 2.708589756660445063e-15 1.354294878330222532e-15 1.000000000000012657e+00 5.641895835477562793e-01 1.128379167095520996e+00 5.641895835477604981e-01 2.454929658551401772e+00
3.393554687500000000e-02 1.000000000000029310e+00 -5.737336061097797157e-14 1.145391328407922043e-14 5.726956642039610215e-15 1.000000000000051736e+00 5.641895835477562793e-01 1.128379167095550084e+00 5.641895835477750420e-01 2.454929658551501692e+00
